t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
77500,8.8560740000000005e-08,-2.5376379999999998e-28,-11.826829999999999,-30,14.60609,-5.4036480000000001e-19,0.26305469999999997,-4.0305920000000002e-07,0,11.60402
78000,8.9307780000000004e-08,-2.8010159999999999e-28,-11.82443,-30,14.606339999999999,-6.3732289999999998e-19,0.26634679999999999,-4.063031e-07,0,11.60402
78500,9.0058980000000006e-08,-3.0468110000000002e-28,-11.822010000000001,-30,14.6066,-6.946128e-19,0.26965289999999997,-4.095441e-07,0,11.60402
79000,9.0814400000000004e-08,-3.2274269999999998e-28,-11.819570000000001,-30,14.60688,8.1933770000000004e-20,0.27297310000000002,-4.127823e-07,0,11.60402
79500,9.1574090000000005e-08,-3.1045490000000001e-28,-11.8171,-30,14.60716,-1.9980810000000001e-19,0.27630710000000003,-4.1601750000000003e-07,0,11.60402
80000,9.2338120000000001e-08,-3.2740259999999999e-28,-11.81462,-30,14.60745,-3.2631479999999999e-19,0.27965489999999998,-4.1924959999999998e-07,0,11.60402
80500,9.3106560000000007e-08,-3.4988539999999998e-28,-11.812110000000001,-30,14.607760000000001,-1.169366e-19,0.2830163,-4.2247850000000002e-07,0,11.60402
81000,9.3879470000000001e-08,-3.7030359999999998e-28,-11.80958,-30,14.608079999999999,5.3524560000000001e-19,0.28639110000000001,-4.257042e-07,0,11.60402
81500,9.4656919999999999e-08,-3.7097170000000001e-28,-11.807029999999999,-30,14.608409999999999,-7.0430439999999997e-19,0.28977930000000002,-4.2892650000000003e-07,0,11.60402
82000,9.5438980000000005e-08,-3.8843630000000001e-28,-11.804449999999999,-30,14.608750000000001,-3.3610119999999999e-19,0.29318080000000002,-4.321454e-07,0,11.60402
